frame,elapsed_time,target_x,target_y,target_z,finger_x,finger_y,finger_z,head_x,head_y,head_z,0_x,0_y,0_z,0_c,1_x,1_y,1_z,1_c,2_x,2_y,2_z,2_c,3_x,3_y,3_z,3_c,4_x,4_y,4_z,4_c,5_x,5_y,5_z,5_c,6_x,6_y,6_z,6_c,7_x,7_y,7_z,7_c,8_x,8_y,8_z,8_c,9_x,9_y,9_z,9_c,10_x,10_y,10_z,10_c,11_x,11_y,11_z,11_c,12_x,12_y,12_z,12_c,13_x,13_y,13_z,13_c,14_x,14_y,14_z,14_c,15_x,15_y,15_z,15_c,16_x,16_y,16_z,16_c,17_x,17_y,17_z,17_c,18_x,18_y,18_z,18_c,19_x,19_y,19_z,19_c,20_x,20_y,20_z,20_c,21_x,21_y,21_z,21_c,22_x,22_y,22_z,22_c,23_x,23_y,23_z,23_c,24_x,24_y,24_z,24_c,25_x,25_y,25_z,25_c,26_x,26_y,26_z,26_c,27_x,27_y,27_z,27_c,28_x,28_y,28_z,28_c,29_x,29_y,29_z,29_c,30_x,30_y,30_z,30_c,31_x,31_y,31_z,31_c,32_x,32_y,32_z,32_c,33_x,33_y,33_z,33_c,34_x,34_y,34_z,34_c,35_x,35_y,35_z,35_c,36_x,36_y,36_z,36_c,37_x,37_y,37_z,37_c,38_x,38_y,38_z,38_c,39_x,39_y,39_z,39_c,40_x,40_y,40_z,40_c,41_x,41_y,41_z,41_c,42_x,42_y,42_z,42_c,43_x,43_y,43_z,43_c,44_x,44_y,44_z,44_c,45_x,45_y,45_z,45_c,46_x,46_y,46_z,46_c,47_x,47_y,47_z,47_c,48_x,48_y,48_z,48_c,49_x,49_y,49_z,49_c
144,3.210410143,0.363192439,0.933885932,-1.656327248,0.381768882,0.847469449,-1.621377587,-0.056376816,1.325212891,-1.624255127,-0.122617538,1.447610474,-1.765778076,3.502351999,-0.045810028,1.472641479,-1.629904053,4.491004467,-0.130871887,1.516791504,-1.698566528,4.66707468,-0.000408204,1.32317688,-1.726927002,4.474389553,-0.035546116,1.260963623,-1.598140869,10.27666187,-1.49067334,0.431908234,-1.599319824,-1,-0.186379547,1.264963379,-1.824571899,4,-0.115141678,1.197541504,-1.81365564,11.69959259,-0.093778694,1.001947571,-1.699811401,4,0.176611343,0.93781604,-1.694991211,3.819662094,0,0,0,-1,0,0,0,-1,0.227484222,0.800086609,-1.590004517,4,0.375959808,0.84584198,-1.621348389,14.87226868,0.266482208,0.869541809,-1.70582605,4,0.288503845,0.902279846,-1.677362549,3.140800714,0.264391754,0.894385376,-1.598826416,4,0.293894745,0.855821228,-1.585365845,6.928206921,-0.316108063,1.41543335,-1.655789917,4,-0.44146109,1.398365112,-1.536745117,5.555188656,-0.579053284,1.191644653,-1.512490967,4,-0.704251404,1.057528076,-1.380556763,8.572346687,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.730307007,0.961723694,-1.330981323,8.147434235,-0.748536316,0.919438416,-1.413720459,4,0,0,0,-1,-0.467848206,1.047987915,-1.50388269,4,-0.342133698,1.18336853,-1.547901245,67.67825317,-0.338110107,1.293577637,-1.811323486,4,-0.515424561,1.174212769,-1.823039185,4.495190144,-0.726851135,1.06525708,-1.747094116,4,-0.619970703,1.040601929,-1.861254272,3.583468437,-0.461886688,0.914413696,-1.707695435,4,-0.529088318,0.506268524,-1.73221521,4.451901913,-0.523725342,0.319501801,-1.721671265,4,-0.530700806,0.127494896,-1.680318726,7.783579826,-0.412384583,0.026147814,-1.648588013,4,-0.569575439,0.060909935,-1.783070801,4.315220356,-0.462627655,-0.006675444,-1.633865112,4,-0.615363281,0.984211914,-1.504005737,7.953462124,-0.730108398,0.555595703,-1.480384766,4,-0.78640979,0.338426117,-1.483562134,4.147922516,-0.797496948,0.14903743,-1.451361938,4,-0.807130493,0.029266218,-1.390847168,4.110027313,0,0,0,-1,-0.750684143,0.064571014,-1.418159424,3.403512716
145,3.243798529,0.351368159,0.930873036,-1.655987978,0.359810859,0.842885375,-1.62238729,-0.061327515,1.320121216,-1.622676758,-0.120806564,1.446169189,-1.765152466,3.502593517,-0.047211235,1.467890137,-1.626493042,5.691274643,-0.128930923,1.514497925,-1.696830688,4.867091179,-0.002203256,1.318281982,-1.724169067,7.815923214,-0.041944286,1.254836792,-1.596168823,11.26841545,-1.49908667,0.443672363,-1.59348999,-1,-0.19038028,1.262891479,-1.828315796,4,-0.119478973,1.192464966,-1.81959375,7.867431164,-0.108192909,0.99134314,-1.705842896,4,0.154250443,0.929814941,-1.698750488,3.2917099,0,0,0,-1,0,0,0,-1,0.20586116,0.794839661,-1.591708374,4,0.354508179,0.842745667,-1.623103638,14.95091534,0.245770187,0.864433838,-1.708440674,4,0.266583099,0.897323608,-1.679460571,3.239263296,0.241446671,0.889533508,-1.600976563,4,0.27270105,0.852625305,-1.587467285,4.963764668,-0.318568573,1.415632813,-1.65823584,4,-0.442969971,1.399385864,-1.538975586,6.426577091,-0.580920349,1.19409314,-1.513057007,4,-0.707626099,1.059257324,-1.381498291,8.578224182,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.752401306,0.922029602,-1.415395874,4,0,0,0,-1,-0.470718536,1.048676514,-1.503891113,4,-0.345427887,1.183100586,-1.550178467,29.96398735,-0.341870056,1.292911987,-1.812949219,4,-0.519045715,1.174144897,-1.823613892,3.825067997,-0.729087463,1.064368164,-1.747797852,4,-0.621908997,1.040063965,-1.86166748,3.320585012,-0.463378235,0.915429565,-1.706918457,4,-0.529392883,0.506392456,-1.731495483,4.667656899,-0.523884216,0.31954364,-1.721260864,4,-0.530417297,0.127232597,-1.679737793,11.04821301,-0.41248999,0.026170309,-1.648554565,4,-0.569617249,0.060727501,-1.78315271,3.43099618,-0.462841125,-0.006577396,-1.633745972,4,-0.617274658,0.984559204,-1.503386475,9.033295631,-0.731723022,0.55506842,-1.480704102,4,-0.787919983,0.338115417,-1.48425354,4.147506237,-0.798215027,0.148669388,-1.451847534,4,-0.807682495,0.029207237,-1.391100952,14.02171898,0,0,0,-1,-0.751101013,0.064634125,-1.418396729,3.33534193
146,3.266069281,0.33554107,0.926640868,-1.655331135,0.34651804,0.842332304,-1.624385476,-0.065750977,1.317039063,-1.621623657,-0.120122467,1.445369507,-1.765010864,3.642083168,-0.048303413,1.465389038,-1.625216675,5.983819008,-0.128581573,1.513348022,-1.696473267,4.673819542,-0.003894209,1.315358276,-1.722506348,7.825484276,-0.046275982,1.251427002,-1.594998047,6.886893272,-1.496315918,0.437205688,-1.596231689,-1,-0.193117783,1.261786255,-1.830785767,4.095147133,-0.123383904,1.188626465,-1.823797729,4,-0.117334656,0.985393921,-1.7095979,5.910493374,0.137103424,0.92552655,-1.702487671,4,0,0,0,-1,0,0,0,-1,0.192678741,0.793347595,-1.593768921,11.9886322,0.338664642,0.84210022,-1.625821167,4,0.232118515,0.862129211,-1.710714722,3.675088167,0.249764816,0.894965027,-1.682716431,4,0.227440231,0.887024048,-1.603094604,3.309087515,0.256909973,0.852147095,-1.590019531,4,-0.320174194,1.415477539,-1.659618286,4.521118641,-0.444214661,1.400558228,-1.540701538,4,-0.581147461,1.196336792,-1.513203735,13.41660213,-0.709874268,1.060697266,-1.382082275,4,0,0,0,-1,0,0,0,-1,-0.734179688,0.946346313,-1.486721924,7.219532967,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.754549988,0.923598267,-1.41576062,29.21330833,0,0,0,-1,-0.472236389,1.049474609,-1.503846313,10.08532333,-0.34748407,1.183635864,-1.55207959,4,-0.344439819,1.293028931,-1.814418945,3.723797798,-0.521907043,1.173990601,-1.823881104,4,-0.730661926,1.063872437,-1.748210938,3.94145298,-0.623119629,1.039500366,-1.861286865,4,-0.46383136,0.915728394,-1.706942139,7.303051949,-0.529567627,0.506489258,-1.730845703,4,-0.523826782,0.319522278,-1.720905518,3.518964767,-0.530713745,0.126922325,-1.679445923,4,-0.412560333,0.026207672,-1.648876099,3.350672245,-0.569566772,0.060596142,-1.783258667,4,-0.46262915,-0.006814182,-1.633766479,4.558027267,-0.618353638,0.984671509,-1.502120972,4,-0.732772217,0.554656128,-1.480741333,3.933655977,-0.78852301,0.337271484,-1.484489258,4,-0.798763,0.14810733,-1.452058716,4.783885956,-0.808122314,0.029356504,-1.391204346,4,0,0,0,-1,-0.751535095,0.064768723,-1.418663574,4
147,3.299427462,0.323510498,0.923406005,-1.654709697,0.326052159,0.842277646,-1.628439546,-0.069704407,1.315026123,-1.621249512,-0.11974958,1.444789917,-1.765376343,3.502518654,-0.051907776,1.461016357,-1.623700317,9.364532471,-0.128667023,1.512197998,-1.696319092,4.675470352,-0.006888182,1.31194104,-1.72040686,5.252604485,-0.053145947,1.247236816,-1.593961304,6.901551723,-1.498347168,0.439226013,-1.59475647,-1,-0.19815535,1.26010437,-1.834866089,3.283312798,-0.129763794,1.184025879,-1.828914063,4,-0.132317261,0.977165894,-1.7159104,5.933698654,0.11464933,0.920694458,-1.707904053,4,0,0,0,-1,0,0,0,-1,0.172821625,0.791102478,-1.597733765,13.44590092,0.318545197,0.842248291,-1.62994751,4,0.211496597,0.859366272,-1.715212036,3.994377375,0.228339142,0.893602905,-1.686343506,4,0.205762848,0.883953003,-1.6071521,3.336698294,0.237707169,0.852071716,-1.593773682,4,-0.323786285,1.416637329,-1.662940918,5.317629337,-0.446441742,1.401821777,-1.543060547,4,-0.583878357,1.198181274,-1.513891602,13.42481422,-0.712746338,1.062520264,-1.38265564,4,0,0,0,-1,0,0,0,-1,-0.737872375,0.94862616,-1.486567261,7.207056046,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.75789563,0.925689819,-1.415981445,29.24230957,0,0,0,-1,-0.474990875,1.050248047,-1.503134888,10.08798409,-0.349263733,1.185127808,-1.553672485,4,-0.349144501,1.292817017,-1.816800781,3.531915426,-0.526115356,1.173917847,-1.824352905,4,-0.733281982,1.062841187,-1.748454834,3.939874649,-0.624925476,1.038575928,-1.860125977,4,-0.4652099,0.916184326,-1.707375488,6.203766346,-0.52902533,0.50714151,-1.729650024,4,-0.523475281,0.319464813,-1.720001709,3.518819571,-0.530440063,0.126923943,-1.679151611,4,-0.412710419,0.026266628,-1.648961182,3.350710154,-0.569799011,0.060613834,-1.783252563,4,-0.462422882,-0.006874881,-1.633841919,4.558273792,-0.621887512,0.98543335,-1.502751221,4,-0.73434082,0.554105835,-1.480492554,3.55453372,-0.789284546,0.336049835,-1.484685669,4,-0.799502075,0.147086746,-1.452688599,4.783798695,-0.80796698,0.029179642,-1.391255005,4,0,0,0,-1,-0.752154907,0.064492409,-1.419157104,4
148,3.321660091,0.311531752,0.920379162,-1.654015064,0.31361565,0.841940284,-1.630873561,-0.071467514,1.313831177,-1.621669189,-0.119847572,1.444744263,-1.765912964,3.502229452,-0.053672344,1.460187256,-1.620231934,43.48112869,-0.12896373,1.511692505,-1.696388062,3.852021694,-0.009815884,1.309358032,-1.71901709,6.528051376,-0.057300159,1.244986816,-1.593618652,9.896558762,-1.494592773,0.439138428,-1.600484131,-1,-0.202256378,1.259373169,-1.838160889,4,-0.134309875,1.181805176,-1.831699951,6.165294647,-0.142818985,0.97212854,-1.720786621,4,0.102087463,0.91854126,-1.71163501,4.008010864,0,0,0,-1,0,0,0,-1,0.157591537,0.789046387,-1.601345581,4,0.306338104,0.841711853,-1.632632446,15.10770607,0.19726973,0.857913208,-1.719270264,4,0.216099075,0.892234375,-1.688944214,3.249541759,0.190275024,0.882341675,-1.610557007,4,0.225226913,0.85150238,-1.596743896,4.55597353,-0.326926575,1.417443115,-1.665092529,4,-0.448048096,1.402789795,-1.544565918,5.014237881,-0.58614502,1.199158325,-1.514578613,4,-0.714672546,1.063389893,-1.383041992,8.281625748,0,0,0,-1,0,0,0,-1,-0.739538574,0.950072021,-1.486211304,4,0,0,0,-1,0,0,0,-1,0,0,0,-1,-0.759619629,0.926898743,-1.41581665,4,0,0,0,-1,-0.477560333,1.050805542,-1.503531982,4,-0.352798401,1.185234619,-1.555557251,45.36003876,-0.353151306,1.293031372,-1.818709106,4,-0.528786926,1.173844482,-1.824731689,4.973050117,-0.735293762,1.062068359,-1.748456299,4,-0.626823975,1.038067261,-1.86037085,3.470528126,-0.466969971,0.916700378,-1.706658569,4,-0.528667358,0.507296173,-1.728476318,3.941254139,-0.522943054,0.319084106,-1.71868335,4,-0.530468445,0.126252625,-1.679126587,11.04901314,-0.412523987,0.02608646,-1.648601807,4,-0.569633606,0.060435032,-1.783362061,3.751980782,-0.462495239,-0.006903325,-1.633645508,4,-0.622827209,0.98547168,-1.501785889,9.031389236,-0.73517749,0.553540833,-1.480271729,4,-0.790092163,0.335687927,-1.484800903,4.147003651,-0.799730469,0.146469803,-1.452959717,4,-0.808476563,0.029228966,-1.391386475,14.01925564,0,0,0,-1,-0.752521545,0.064385345,-1.419385742,3.504378796
149,3.343771022,0.299828976,0.917282224,-1.653277278,0.299192339,0.841413319,-1.634546518,-0.075751007,1.312768066,-1.62136853,-0.120372391,1.445009766,-1.766321167,3.502083063,-0.056071701,1.457954346,-1.619719849,5.923882008,-0.129655182,1.511311035,-1.696334106,3.953903914,-0.012065311,1.308091431,-1.718819336,6.011115074,-0.063939854,1.242124146,-1.594019043,10.39835358,-1.495384888,0.439803101,-1.598898193,-1,-0.206310974,1.258895142,-1.840696777,3.323741436,-0.138822601,1.180028564,-1.835673462,6.174215794,-0.151154007,0.969302002,-1.724541748,4,0.090139488,0.91632605,-1.715570557,3.540759325,0,0,0,-1,0,0,0,-1,0.145284668,0.787530945,-1.604930054,4,0.294577667,0.841032715,-1.636155151,15.14982033,0.185339706,0.856634766,-1.722875977,4,0.204270065,0.890756714,-1.692370239,3.711898088,0.178332901,0.881380859,-1.614419312,4,0.212964447,0.85082843,-1.60028894,4.570012569,-0.329785126,1.418059204,-1.666696411,4,-0.45018158,1.403456787,-1.546051025,6.063740253,-0.588527649,1.199630371,-1.514982666,4,-0.716195557,1.064284668,-1.383041138,8.283366203,0,0,0,-1,0,0,0,-1,-0.741036926,0.950490356,-1.485240112,4,0,0,0,-1,0,0,0,-1,-0.750166382,0.97149292,-1.320419556,12.26329517,-0.760979004,0.927663635,-1.415005371,4,0,0,0,-1,-0.479047394,1.051788818,-1.503893433,4,-0.354929871,1.185837646,-1.557396606,45.40350723,-0.35676535,1.293330811,-1.820155029,4,-0.532053162,1.174022217,-1.825194458,3.812944174,-0.737244812,1.061408447,-1.748349487,4,-0.628427979,1.037463257,-1.859802246,3.437362194,-0.468074554,0.917163879,-1.706203735,4,-0.527914185,0.507819153,-1.726920288,3.989965439,-0.522331238,0.31892749,-1.717696167,4,-0.530142883,0.126130653,-1.678741455,11.20038128,-0.4126875,0.026151289,-1.648705078,4,-0.569852051,0.060467686,-1.783416992,3.431167126,-0.462797577,-0.006279764,-1.634036255,4,-0.624810608,0.985935791,-1.502196899,9.033672333,-0.735901855,0.553385437,-1.480070313,4,-0.790702576,0.335464569,-1.485030762,4.146800995,-0.799590637,0.145877045,-1.453169678,4,-0.808394531,0.029091452,-1.391611206,14.01999092,0,0,0,-1,-0.752529541,0.06425618,-1.419556396,3.504394293
150,3.365979312,0.288302094,0.913856447,-1.652220368,0.28789705,0.840508401,-1.638263106,-0.080809311,1.311846191,-1.621872681,-0.121116234,1.445356201,-1.766939453,3.501822472,-0.058547867,1.456200073,-1.619518433,9.677988052,-0.130524445,1.511141724,-1.696329712,3.954292059,-0.014786651,1.30691626,-1.719033691,6.017759323,-0.067895645,1.241153931,-1.593903687,13.61102486,-1.496707642,0.442480713,-1.597763916,-1,-0.210494629,1.259102051,-1.844130859,3.324994564,-0.144842407,1.178794189,-1.840620972,4,-0.159261429,0.96797998,-1.728194092,6.34996748,0.077156357,0.914099792,-1.720505127,4,0,0,0,-1,0,0,0,-1,0.133716599,0.786335205,-1.608717407,15.80648613,0.281687469,0.840257813,-1.640452148,4,0.173974548,0.85464325,-1.726161377,4.404341221,0.191108719,0.889327515,-1.696323853,4,0.16752977,0.880117737,-1.618331177,3.326344967,0.199945755,0.850381165,-1.604331665,4,-0.33262088,1.419319214,-1.669170776,6.067285061,-0.452785278,1.404819824,-1.547992432,4,-0.590581604,1.200907959,-1.515442505,13.44649887,-0.718127258,1.065659912,-1.38329834,4,0,0,0,-1,0,0,0,-1,-0.741856995,0.95117395,-1.484612915,7.195942879,0,0,0,-1,0,0,0,-1,-0.751096313,0.972895264,-1.319540527,4,-0.761084961,0.929288574,-1.414444824,29.26342773,0,0,0,-1,-0.480404236,1.052420654,-1.502987549,10.02476215,-0.356591034,1.187980225,-1.559343506,4,-0.360762939,1.294029785,-1.82210498,4.378634453,-0.535885986,1.173970703,-1.825480591,4,-0.739282959,1.060860962,-1.747682495,4.049814224,-0.630759583,1.036786743,-1.859493652,4,-0.468960632,0.918177673,-1.706162354,6.420389652,-0.526769714,0.508906006,-1.725080688,4,-0.521763855,0.318664307,-1.716470825,3.549026251,-0.530018555,0.12576619,-1.678398804,4,-0.412856628,0.026338034,-1.649186523,3.332388163,-0.569781677,0.060280735,-1.783619019,4,-0.462722198,-0.006466785,-1.634077637,4.55811882,-0.625776917,0.986180481,-1.500749268,4,-0.736648743,0.552919617,-1.479623901,4.151251316,-0.791081543,0.334691101,-1.485105713,4,-0.799874695,0.145383972,-1.453595581,4.189360142,-0.808613708,0.029105633,-1.39184668,4,0,0,0,-1,-0.752916992,0.064383919,-1.420138062,4
151,3.399373856,0.272750527,0.909542203,-1.65098238,0.271137089,0.839311898,-1.642892122,-0.082398392,1.313105347,-1.622569824,-0.123023224,1.447018677,-1.76771167,3.618553162,-0.062912144,1.455423584,-1.617467773,5.761489391,-0.132555527,1.511765381,-1.69640625,4.064106941,-0.019701025,1.306104736,-1.719551514,6.02791214,-0.076588959,1.238488647,-1.595847534,50.56670761,-1.497631836,0.44727301,-1.596012451,-1,-0.21748587,1.259969482,-1.849315186,3.286081314,-0.152517273,1.177471558,-1.846433838,4,-0.171646637,0.966502014,-1.734077393,5.562906265,0.061128429,0.91224231,-1.726528076,4,0,0,0,-1,0,0,0,-1,0.116582703,0.7836073,-1.613951172,15.91381645,0.264671722,0.838368103,-1.64429541,4,0.158198792,0.853617249,-1.731330444,3.658986807,0.174634201,0.887299805,-1.699572388,4,0.15092186,0.877600952,-1.623181885,3.541943789,0.183356201,0.848634766,-1.608375854,4,-0.338410919,1.421264404,-1.672230713,4.954363346,-0.456382019,1.406977539,-1.550528931,4,-0.594189453,1.202248779,-1.516166992,14.0732851,-0.720216492,1.066675049,-1.383472534,4,0,0,0,-1,0,0,0,-1,-0.742894897,0.952003784,-1.48342627,7.19369936,0,0,0,-1,0,0,0,-1,-0.752246887,0.973313049,-1.32009082,4,-0.763859192,0.92903949,-1.413971924,64.39820862,0,0,0,-1,-0.482972595,1.054151733,-1.503778564,10.03243542,-0.360568207,1.189401123,-1.562985474,4,-0.367927368,1.295613037,-1.825325439,12.83790874,-0.541443726,1.174273071,-1.825960083,4,-0.742274231,1.059539795,-1.746960327,4.048015118,-0.633965027,1.035565063,-1.858624146,4,-0.47060498,0.919835449,-1.705609741,6.422080517,-0.525063904,0.510472015,-1.721717041,4,-0.520230103,0.31858429,-1.714157959,3.746094942,-0.529502075,0.125692146,-1.677777344,4,-0.412832764,0.026390385,-1.649184814,3.377907515,-0.569875183,0.060097435,-1.78364563,4,-0.462445679,-0.006600543,-1.634190308,4.558441162,-0.627780518,0.986621155,-1.500144287,4,-0.737138611,0.55164386,-1.478742798,3.656969547,-0.791389587,0.333048676,-1.484946899,4,-0.800487732,0.144245758,-1.454244629,4.188929558,-0.808606262,0.028829138,-1.392054688,4,0,0,0,-1,-0.753321411,0.064163162,-1.420526367,4
152,3.421588304,0.261122733,0.906772792,-1.649974346,0.258551478,0.837613046,-1.645541072,-0.08650441,1.311798096,-1.624105835,-0.124784706,1.448368774,-1.768176514,3.855410814,-0.066812698,1.454625732,-1.616863403,5.767643452,-0.135534485,1.51158313,-1.695705322,3.929689646,-0.023719275,1.306101196,-1.720470581,6.568061352,-0.080936279,1.238425049,-1.596972046,50.60968018,-1.498334229,0.452793091,-1.595257568,-1,-0.223034897,1.261224731,-1.853385986,4,-0.157263519,1.177765137,-1.850309814,6.216070175,-0.180690247,0.966173645,-1.739032959,4,0.051719898,0.911319824,-1.729710449,4.240970135,0,0,0,-1,0,0,0,-1,0.103132713,0.781071106,-1.617607788,4,0.254773636,0.837365112,-1.646211304,15.30036926,0.147020752,0.852539551,-1.73447876,4,0.164641022,0.88584491,-1.70291687,3.512070179,0.139102173,0.875856873,-1.625692749,4,0.173557205,0.847339294,-1.610380005,4.869109154,-0.342887085,1.423030762,-1.674927979,4,-0.458856354,1.408488037,-1.55265332,6.710196018,-0.596880554,1.203381104,-1.516969482,4,-0.721761902,1.067343628,-1.384185181,8.292159081,0,0,0,-1,0,0,0,-1,-0.743337402,0.952577759,-1.483191772,4,0,0,0,-1,0,0,0,-1,-0.752183533,0.973194946,-1.319757568,13.92673779,-0.761960449,0.931222656,-1.413354004,4,0,0,0,-1,-0.484150208,1.05556958,-1.503290405,4,-0.363800385,1.191166138,-1.56549231,45.56634903,-0.372856781,1.296257568,-1.82741687,4,-0.544705994,1.174259277,-1.826070557,4.943627834,-0.744088867,1.058069702,-1.746691528,4,-0.635954651,1.034909058,-1.858238403,3.434347868,-0.471474579,0.921372375,-1.705512817,4,-0.523789246,0.511711365,-1.719322388,4.634109497,-0.519072815,0.318281219,-1.711686157,4,-0.52905365,0.125197212,-1.677248413,10.33162403,-0.41291748,0.026607935,-1.648852295,4,-0.569834045,0.059954208,-1.783646118,3.673684597,-0.462607117,-0.006517042,-1.634141357,4,-0.628235168,0.986852905,-1.49896814,11.33589649,-0.737647461,0.551072266,-1.478098267,4,-0.791681458,0.33247879,-1.48493042,4.146602154,-0.800527527,0.143227768,-1.454457886,4,-0.808863586,0.028937542,-1.392162476,14.01864147,0,0,0,-1,-0.753246338,0.06421505,-1.420402832,3.640468597
153,3.454957922,0.249547362,0.90394634,-1.648704052,0.245065317,0.835792124,-1.647572279,-0.091406235,1.31031311,-1.627139282,-0.127644112,1.451116455,-1.769141113,5.303769588,-0.072645508,1.4534552,-1.616404175,5.820703983,-0.137309952,1.512975586,-1.695402466,5.93983984,-0.029753727,1.306297485,-1.721967041,6.58222723,-0.093448227,1.235226929,-1.600359497,90.72736359,-1.498217285,0.458916382,-1.59379834,-1,-0.230667633,1.263574097,-1.859180176,4,-0.165484161,1.178740601,-1.856152466,6.222245693,-0.192095551,0.966927917,-1.745149658,4,0.03787822,0.909879089,-1.734263062,4.248584747,0,0,0,-1,0,0,0,-1,0.088481262,0.778195251,-1.620788086,4,0.239300537,0.834626038,-1.648271973,12.23984432,0.133164474,0.851247803,-1.738316528,4,0.149849396,0.883922485,-1.706080322,3.519361973,0.123782036,0.873711609,-1.628667358,4,0.158674957,0.845177551,-1.61325293,4.845832825,-0.348968079,1.42566748,-1.678734131,4,-0.463879059,1.411051636,-1.555570801,6.857112408,-0.600196411,1.204951782,-1.517165405,4,-0.72297467,1.068064697,-1.384177368,8.293607712,0,0,0,-1,0,0,0,-1,-0.744186829,0.9530177,-1.482465454,4,0,0,0,-1,0,0,0,-1,-0.75188031,0.97390564,-1.318063477,19.76735115,-0.739202637,0.939595825,-1.412278076,4,0,0,0,-1,-0.486490601,1.058174194,-1.505359009,4,-0.367708862,1.194043579,-1.569357788,45.6356163,-0.38019458,1.297636597,-1.830531006,4,-0.550517151,1.174414795,-1.826354614,4.932562828,-0.74701947,1.056366821,-1.745194824,4,-0.639565308,1.033530396,-1.857303467,3.462941885,-0.473220947,0.923191772,-1.705589233,4,-0.520283203,0.513566711,-1.714664917,4.629921913,-0.516102539,0.318084656,-1.70794873,4,-0.528701416,0.124518875,-1.676436035,9.321475029,-0.412966888,0.026666792,-1.649084595,4,-0.569842163,0.059841637,-1.783823486,3.286679029,-0.463124573,-0.006085899,-1.634585083,4,-0.628743225,0.987598572,-1.497324219,11.33376408,-0.738204651,0.550486572,-1.476998413,4,-0.792089783,0.331585571,-1.484644165,4.146271706,-0.800629578,0.142453506,-1.455030029,4,-0.808903381,0.028685434,-1.392410156,14.0192585,0,0,0,-1,-0.753847046,0.063845394,-1.420715698,3.520179272
154,3.477122517,0.238016799,0.900926054,-1.647519588,0.233754739,0.833654404,-1.648980737,-0.097762009,1.310425049,-1.628916626,-0.1301138,1.453458008,-1.770234131,4.641788483,-0.076549187,1.452977173,-1.615927246,5.827803612,-0.14076178,1.514614258,-1.69537085,7.391952991,-0.033793118,1.306651001,-1.723112183,6.591270447,-0.134080811,1.219665894,-1.612200562,90.94633484,-1.497912109,0.463071716,-1.592962891,-1,-0.235282959,1.265701172,-1.862587158,4.116981506,-0.171279449,1.180191162,-1.860721558,4,-0.198418335,0.967981323,-1.748264893,6.357388496,0.027828188,0.909343689,-1.737216187,4,0,0,0,-1,0,0,0,-1,0.081756676,0.777244629,-1.622092529,38.4620285,0.22815239,0.832822937,-1.649476807,4,0.124616676,0.851210388,-1.740787476,4.459818363,0.138989365,0.883003601,-1.70798938,4,0.114573868,0.872390747,-1.630218262,3.378596544,0.148125366,0.84396814,-1.614635376,4,-0.353543396,1.427716553,-1.681061157,4.773495674,-0.467805756,1.413022827,-1.557725464,4,-0.602334778,1.205981689,-1.517556763,13.26782703,-0.723309143,1.06683313,-1.383166016,4,0,0,0,-1,0,0,0,-1,-0.74476709,0.953031189,-1.481864136,7.189539433,0,0,0,-1,0,0,0,-1,-0.752069946,0.97364093,-1.318369141,4,-0.744562378,0.939226807,-1.411010254,23.37698364,0,0,0,-1,-0.487149017,1.059670776,-1.505356079,10.04890537,-0.369138245,1.197464722,-1.572053345,4,-0.385366974,1.299683594,-1.8329646,4.222512722,-0.55487323,1.174539673,-1.826584961,4,-0.748756958,1.055206421,-1.743953369,4.045015812,-0.641888,1.032589722,-1.85593103,4,-0.473731812,0.925026855,-1.705792847,16.94771957,-0.517242554,0.51463031,-1.710688843,4,-0.51460376,0.317764435,-1.70561377,5.150644302,-0.52859021,0.124003555,-1.675990723,4,-0.413353302,0.026843845,-1.649449829,3.33242321,-0.569834778,0.05983939,-1.783894043,4,-0.463029327,-0.006328369,-1.634543091,4.55816412,-0.629567566,0.988142334,-1.496893799,4,-0.737767761,0.549521484,-1.475765869,3.526304007,-0.792159241,0.330653931,-1.484139893,4,-0.800827698,0.1416091,-1.455227173,4.783035278,-0.809443359,0.029047844,-1.392423218,4,0,0,0,-1,-0.754406738,0.064117821,-1.421111328,4
